Gender,Location,Age,Tenure,Balance,NumOfProducts,HasCreditCard,IsActiveMember,EstimatedSalary,Actual_Churn,Predicted_Churn_Prob,Predicted_Churn
Male,Pune,43.843850985339415,10,25604.68,2,0,0,128978.55316731385,0,0.14,0
Female,Delhi,59.58608318112761,1,42534.71,1,0,0,160876.22514910993,1,0.28,0
Female,Delhi,31.95926452215184,4,32649.77,2,1,0,104437.8318285882,0,0.12,0
Female,Pune,25.731298785912568,6,28355.13,1,1,0,112366.62800247029,0,0.09,0
Female,Mumbai,24.91056687576896,4,0.0,1,0,0,98887.7194687748,1,0.13,0
Female,Delhi,49.38484440631101,0,50901.57,1,1,1,10000.0,0,0.16,0
Female,Delhi,51.37009658045278,4,82693.41,2,1,0,119461.20806803866,0,0.41,0
Male,Chennai,54.31839527682996,5,52626.16,1,1,0,55907.06394705069,0,0.31,0
Male,Kolkata,63.301234152788254,4,63195.42,1,1,0,67918.80046634229,0,0.25,0
Female,Mumbai,56.509424981993696,8,12040.22,1,1,1,140084.2248950966,0,0.06,0
Female,Mumbai,33.89859455338716,0,2903.59,2,1,1,59734.43190176469,0,0.05,0
Female,Kolkata,29.99692162372549,7,51343.98,2,1,1,65392.12822046658,0,0.01,0
Female,Pune,65.6439931375589,2,43067.84,2,1,0,62415.73186432675,1,0.11,0
Male,Pune,38.59825929535073,5,25758.11,2,1,1,110208.83444887324,0,0.09,0
Male,Kolkata,56.38688311844769,7,25434.17,1,1,0,139191.2300482631,1,0.23,0
Male,Delhi,57.70260228886141,2,75853.69,2,1,0,62549.77433809372,0,0.38,0
Female,Bangalore,65.634140534283,6,82723.53,2,1,1,17805.42304175152,0,0.08,0
Female,Mumbai,64.08191272362707,3,61078.19,2,1,0,60101.586181355146,0,0.17,0
Male,Mumbai,63.96302135387388,5,97127.25,2,0,1,112130.47243744748,1,0.08,0
Male,Chennai,39.186847282264935,2,30158.72,1,1,1,105040.71512223368,0,0.12,0
Male,Hyderabad,46.44947701746334,8,51170.04,1,0,0,85311.4219708186,0,0.19,0
Female,Mumbai,47.06652441083172,4,11306.63,2,1,1,108233.41398678484,0,0.02,0
Female,Mumbai,44.68941416546435,10,120321.1,1,1,0,10000.0,0,0.41,0
Male,Pune,37.366568398340746,9,10492.27,2,0,0,60408.182024015245,0,0.16,0
Female,Mumbai,18.0,3,35994.97,2,0,1,25351.18381533032,1,0.07,0
Male,Delhi,18.0,3,28181.88,2,1,1,121848.0834485791,0,0.24,0
Male,Bangalore,50.53340252370543,10,43056.32,1,0,1,17882.07294671588,0,0.09,0
Male,Bangalore,19.427622436825025,5,29873.22,2,0,0,86872.65520630022,0,0.22,0
Male,Bangalore,56.667933095977865,7,25919.81,2,1,1,94529.47997018653,0,0.11,0
Female,Delhi,18.0,4,14634.9,2,0,1,62899.329932205794,1,0.12,0
Male,Bangalore,40.85569745841755,8,43690.18,1,1,1,86539.45977807562,0,0.0,0
Male,Kolkata,37.40446681193286,6,0.0,1,0,0,95806.3096705307,0,0.08,0
Female,Kolkata,39.13775800027872,9,7048.15,2,1,1,117253.886481886,0,0.03,0
Male,Mumbai,66.58096371616833,4,59752.79,1,0,1,76688.00966151424,0,0.18,0
Female,Chennai,30.80973185220598,5,37600.59,2,1,1,118313.54041258206,0,0.05,0
Male,Delhi,57.403980385954455,1,87840.16,2,1,1,47664.6906421178,1,0.2,0
Female,Mumbai,37.48825575500287,3,4826.35,1,0,1,34698.98187253283,0,0.14,0
Female,Hyderabad,31.239187983294137,2,41869.51,1,0,1,76790.89616293332,0,0.04,0
Male,Mumbai,56.52135648708344,4,20311.55,1,1,1,147439.27181014302,0,0.28,0
Female,Delhi,31.72850676110375,7,102315.63,1,1,1,80184.2404095092,0,0.04,0
Male,Bangalore,31.323330387380743,9,56093.31,2,1,1,77235.89792719275,0,0.03,0
Female,Delhi,49.78404243106509,5,67529.32,2,0,0,89794.91029631133,1,0.23,0
Male,Chennai,35.85448214517464,7,0.0,2,0,1,82736.46710277318,0,0.0,0
Female,Delhi,57.01150809934331,0,15819.32,1,0,0,59607.49952878621,0,0.42,0
Female,Delhi,29.37347314539195,5,61555.97,1,1,1,88425.07038082913,0,0.0,0
Male,Mumbai,45.13110384430418,1,80629.96,2,1,1,92449.54256807656,0,0.01,0
Female,Bangalore,48.68676279563359,10,15631.36,2,0,0,21198.562238485865,0,0.13,0
Male,Hyderabad,41.73072096405443,4,62850.45,2,1,1,115382.64328131622,0,0.02,0
Male,Delhi,43.77630841855359,3,106881.46,1,1,1,178077.9642138865,0,0.17,0
Female,Pune,31.66734917014329,7,75037.92,2,0,0,89521.93338238067,1,0.19,0
Female,Pune,42.65690167244138,6,0.0,2,1,0,109114.25818112714,0,0.13,0
Female,Mumbai,82.02885493669581,4,27426.92,1,1,0,10000.0,1,0.23,0
Female,Delhi,61.646585720384216,5,22683.72,2,1,0,61519.97256223445,0,0.33,0
Female,Chennai,18.0,8,64953.79,2,1,1,88901.59081997987,0,0.0,0
Male,Chennai,38.99626295020579,9,23750.97,2,1,1,10000.0,0,0.05,0
Female,Kolkata,60.38889097236289,1,30333.86,1,1,1,106604.389781425,1,0.24,0
Female,Mumbai,54.74772079583068,4,0.0,1,0,0,13100.986299657425,0,0.22,0
Female,Mumbai,28.978434816255948,0,38309.3,1,1,0,54698.93881359727,1,0.16,0
Male,Delhi,68.17267845793981,5,0.0,1,1,1,70985.3140636914,0,0.26,0
Female,Pune,46.56699764745465,2,59849.43,1,0,0,85325.49183015159,0,0.27,0
Male,Mumbai,26.80539540602385,7,43195.34,2,1,1,93895.34024412662,0,0.0,0
Female,Mumbai,64.21775334742762,2,109645.9,1,1,1,142821.7248224622,0,0.21,0
Female,Kolkata,51.297118814265566,10,21717.92,2,1,0,72051.40175492475,0,0.15,0
Female,Mumbai,30.4092257796654,7,60714.77,1,1,0,122131.0764589597,0,0.07,0
Female,Chennai,80.74477225644183,7,37946.38,2,1,0,123588.47613502752,0,0.21,0
Female,Hyderabad,65.02564820996287,1,16181.92,2,1,0,41646.0269349936,1,0.18,0
Male,Hyderabad,39.87179382582563,8,0.0,2,1,1,99048.86789194935,0,0.04,0
Female,Mumbai,41.61857079442424,2,10721.12,2,1,1,103848.12876246644,0,0.0,0
Male,Mumbai,28.39846055811375,10,39367.37,1,1,0,75971.97614751289,1,0.07,0
Male,Hyderabad,57.9224279146021,10,37499.14,1,1,0,61312.36696583431,1,0.25,0
Female,Delhi,25.231941583612272,1,60714.9,1,1,0,50376.59769872036,0,0.24,0
Female,Mumbai,62.84855580681799,4,95230.35,2,1,0,127104.8731695978,1,0.25,0
Female,Chennai,18.0,3,50916.9,2,1,0,50990.17087533776,0,0.15,0
Male,Delhi,35.76942986158197,10,77956.74,2,0,0,43874.56569506741,0,0.23,0
Female,Delhi,40.35120823405261,2,98773.58,1,1,1,97211.634030785,0,0.03,0
Male,Bangalore,47.16465309543268,7,54700.91,2,1,0,107355.93207891646,1,0.16,0
Female,Delhi,66.11265621333368,4,9984.08,1,1,1,77593.13769172339,0,0.18,0
Female,Delhi,53.00565087415181,5,78044.7,2,1,0,50492.91789902607,1,0.46,0
Female,Delhi,41.17661236669104,5,14233.04,2,0,1,27857.542971898903,0,0.09,0
Male,Chennai,61.54071735418953,7,118779.51,2,0,1,112744.10427703892,0,0.07,0
Female,Delhi,31.93902535904313,10,60657.88,2,1,1,54698.22954771062,0,0.0,0
Male,Kolkata,57.2718037441259,3,62373.91,3,1,1,45411.77425772543,1,0.37,0
Male,Hyderabad,32.22958089988049,8,100628.82,1,0,1,43719.37682757974,0,0.08,0
Male,Delhi,45.09754117664045,6,102515.1,2,0,0,154089.18338710093,1,0.18,0
Male,Hyderabad,78.88354286407375,9,39159.42,2,1,1,18932.969667160272,0,0.06,0
Female,Mumbai,56.50772102698298,7,33138.51,1,1,0,10000.0,1,0.12,0
Male,Kolkata,31.881525034492093,4,95073.62,2,1,0,56530.73030632514,0,0.25,0
Female,Hyderabad,18.0,7,57934.76,2,1,0,128587.76348140188,0,0.18,0
Female,Mumbai,44.130243322609694,2,46832.77,3,0,0,29936.582209517102,1,0.54,1
Male,Hyderabad,43.05948299899388,8,0.0,2,1,0,94729.56120817344,0,0.21,0
Female,Mumbai,41.75302797370327,9,13586.45,1,1,1,145483.91696807614,0,0.02,0
Male,Hyderabad,23.74934536582928,9,0.0,2,1,1,83408.28074228654,0,0.03,0
Female,Delhi,39.48297797231381,6,39771.2,1,1,0,31697.693827945368,0,0.22,0
Male,Mumbai,38.86361336765263,6,72574.23,1,0,0,78541.61786155375,0,0.06,0
Male,Delhi,27.406175696313568,1,71686.82,2,1,0,59767.89834650631,0,0.31,0
Female,Delhi,58.73738648294425,6,63191.86,1,0,1,14409.634279017992,0,0.07,0
Female,Mumbai,60.46587819614822,2,104041.27,1,1,0,141768.53395417042,0,0.3,0
Female,Kolkata,64.70015453027395,8,90787.01,1,1,1,61757.1687578593,1,0.06,0
Female,Mumbai,73.93531035595355,7,25935.18,2,1,0,42350.92568065214,0,0.24,0
Male,Mumbai,60.09146823346844,7,40589.69,2,1,1,84329.28276535374,1,0.03,0
Male,Delhi,47.19124888673922,8,83289.35,1,0,1,28133.62084969929,0,0.02,0
Male,Delhi,59.526421873601926,7,51491.95,2,1,0,30475.531913807485,0,0.16,0
Male,Chennai,44.222925472722665,2,27196.44,1,1,1,41026.58587186708,0,0.26,0
Female,Delhi,43.16134156766256,7,0.0,1,0,1,90852.62559781937,0,0.02,0
Female,Pune,29.335640503872007,4,3278.87,2,1,0,84620.58403178834,0,0.1,0
Male,Delhi,31.881379108381456,6,23759.89,2,0,1,38617.82217378207,0,0.02,0
Male,Bangalore,40.16392643976709,3,120005.58,1,0,1,80094.54121176258,0,0.01,0
Female,Delhi,52.29699394606793,6,74881.17,2,1,1,53411.4385444846,0,0.09,0
Male,Chennai,83.18793560391855,2,45806.67,1,1,1,68465.46746890366,0,0.1927229357798165,0
Male,Delhi,63.2185070872965,5,30455.82,2,1,1,70675.01222775101,0,0.23,0
Female,Mumbai,30.681069434523767,9,41414.88,2,1,1,23883.68160090952,0,0.01,0
Male,Chennai,36.93261615691338,9,56916.44,2,0,1,44501.38061638478,0,0.0,0
Female,Mumbai,69.66627146084817,9,27628.21,1,1,0,146570.44582331466,0,0.25,0
Male,Mumbai,59.51510483560135,3,96815.55,1,0,1,27839.06292228803,0,0.23,0
Male,Pune,29.75143293632304,3,64597.2,1,0,0,49353.58433657879,1,0.19,0
Female,Mumbai,59.20814861888451,6,39492.16,1,0,0,53047.55223487311,0,0.25,0
Male,Kolkata,62.98710165912266,10,35640.38,2,1,0,118734.94225942128,1,0.04,0
Female,Kolkata,81.82287030064417,1,95927.54,2,0,1,117409.58464432647,0,0.18,0
Female,Pune,55.10630322669233,2,43747.1,1,1,1,102825.95663887242,1,0.29,0
Male,Hyderabad,50.43540309516622,10,35820.55,2,1,0,55412.51633592,0,0.21,0
Male,Mumbai,37.05217934109388,6,21398.29,2,0,1,81303.87466922897,0,0.02,0
Male,Pune,62.71712687167024,1,27008.04,3,1,0,118010.92470821131,0,0.64,1
Male,Delhi,33.182351991177455,5,59925.66,2,0,0,40534.18206340683,0,0.4,0
Female,Chennai,53.01645566318853,1,46245.45,2,0,0,80674.90646434529,0,0.11,0
Male,Delhi,55.88576445093253,7,60613.36,1,1,1,53152.408029220096,0,0.07,0
Female,Pune,51.7848812193655,9,68126.66,1,1,1,77806.28191721154,0,0.2,0
Female,Kolkata,59.56441484608951,10,21414.38,2,1,0,94933.2290851336,0,0.14,0
Female,Delhi,54.98524577859392,2,102290.79,2,0,1,91316.96173854028,0,0.08,0
Female,Pune,44.70394794467456,1,112272.23,1,0,1,144980.55076612553,0,0.11,0
Female,Pune,39.89337332836283,10,66317.26,1,1,0,64215.82887707504,1,0.24,0
Male,Delhi,39.39605926847976,5,71803.35,2,0,1,31726.090559574608,0,0.01,0
Female,Mumbai,35.87758913779503,8,73136.88,3,0,0,85720.36744479738,1,0.33,0
Female,Chennai,62.83974605351589,1,24494.57,1,0,0,107806.01765815794,0,0.28,0
Female,Kolkata,46.89827957822537,4,24203.87,2,1,1,79358.27545745288,0,0.02,0
Female,Pune,59.97204054330823,6,65734.44,1,1,0,80094.54121176258,0,0.26,0
Male,Hyderabad,68.6562238712233,7,1103.88,2,0,1,136178.00473780144,0,0.07,0
Female,Pune,45.12380056818797,0,61574.81,2,1,0,65810.97059017347,0,0.11,0
Male,Bangalore,34.30715831634122,5,30785.92,2,1,0,76694.42559205306,0,0.16,0
Male,Kolkata,49.94419296665912,10,26526.07,3,1,0,36306.992798946594,0,0.51,1
Female,Delhi,32.10133206388186,4,93415.44,1,1,0,90417.92192169222,0,0.19,0
Female,Kolkata,51.05847785808758,9,55889.41,1,0,0,34948.732455194295,0,0.38,0
Female,Mumbai,59.18824963432834,4,49571.03,1,1,1,64035.79219622187,0,0.22,0
Female,Kolkata,64.52059844186314,6,39786.54,1,0,1,81718.34604695803,0,0.12,0
Male,Delhi,73.25036386713516,0,30235.43,2,1,1,74815.48295340379,0,0.17,0
Male,Chennai,18.0,8,76851.24,2,0,1,102869.0726021228,0,0.01,0
Female,Kolkata,40.98734614850194,10,30367.17,1,1,0,69657.09456711862,0,0.06,0
Female,Chennai,41.95658084982719,5,127432.92,1,1,1,109447.29698053258,1,0.07,0
Male,Kolkata,55.007138548920594,10,24816.08,2,1,0,69571.1613165725,0,0.18,0
Female,Delhi,63.30068338175043,7,0.0,1,1,0,71488.37189922882,1,0.15,0
Female,Delhi,30.93665521414553,6,17880.81,1,1,1,74475.30388911626,0,0.0,0
Female,Bangalore,42.22108952226238,4,38120.93,1,1,1,33105.05917089987,0,0.03,0
Male,Hyderabad,49.18093691093323,4,76466.18,1,1,1,79864.26531546777,0,0.02,0
Male,Delhi,67.67546131081923,8,65964.87,2,1,1,124617.045239293,0,0.07,0
Male,Bangalore,60.73319859879563,5,58751.81,2,1,0,122177.78498854132,1,0.12,0
Male,Chennai,44.96734515520696,6,62343.98,2,1,0,80094.54121176258,0,0.17,0
Male,Chennai,29.9441130323524,1,50167.37,1,1,0,50871.49673522367,0,0.13,0
Female,Mumbai,40.90465055671204,5,84387.24,1,1,0,67032.14023273654,1,0.21,0
Male,Bangalore,42.72853238101055,9,53793.79,2,1,0,24734.16887084965,0,0.16,0
Male,Bangalore,40.83239753065986,3,26227.06,2,1,1,49142.50151856664,0,0.01,0
Male,Kolkata,39.47111971516899,0,70504.37,2,1,1,119327.84294819628,0,0.07,0
Male,Mumbai,37.61083172841406,2,3971.95,2,1,1,68817.04950622749,0,0.06,0
Female,Hyderabad,52.12902183172018,6,0.0,2,1,0,129397.8710476768,0,0.26,0
Male,Mumbai,50.60929152868282,7,12775.69,1,0,1,38507.55222324228,0,0.04,0
Male,Bangalore,34.92996193139528,6,34791.47,1,1,1,59508.044798934,0,0.02,0
Female,Mumbai,40.07298626575012,0,64120.33,2,0,0,40615.052445547175,0,0.2,0
Female,Delhi,65.97810238731887,8,71921.55,1,1,1,94787.95325342249,0,0.03,0
Male,Delhi,65.00355809888508,8,61000.93,1,1,1,79730.89887589557,0,0.07,0
Female,Kolkata,45.13110384430418,4,33771.4,1,0,1,62811.172158118905,0,0.16,0
Male,Mumbai,26.800771558933512,2,0.0,2,1,1,42752.41459224345,0,0.05,0
Female,Pune,33.16256668182958,10,104521.31,3,1,1,106378.9468954984,0,0.19,0
Male,Delhi,78.11861951979192,9,32654.14,2,1,1,85066.88173843744,0,0.11,0
Female,Hyderabad,48.38717816708669,4,7207.52,1,1,0,23803.27312001129,0,0.16,0
Male,Chennai,43.96632872603781,10,60022.65,2,0,1,106628.112566416,0,0.0,0
Male,Mumbai,47.3578193340524,0,59925.69,1,1,1,53296.60709798855,0,0.06,0
Female,Pune,37.983716347352384,5,104623.82,1,0,0,10000.0,1,0.28,0
Male,Pune,22.95460385992556,1,46092.54,2,1,0,31146.317808818792,0,0.23,0
Male,Delhi,65.30771755123624,9,7920.64,1,1,0,64312.125650272,1,0.11,0
Male,Kolkata,36.10913304432051,8,79446.89,2,0,0,78018.02543588527,0,0.17,0
Male,Delhi,37.5208680681403,10,40876.93,1,0,1,70918.70968260066,0,0.0,0
Male,Hyderabad,40.89392480394454,3,62877.94,1,0,0,59437.496726920384,0,0.09,0
Female,Bangalore,61.71928547603567,5,28037.23,1,1,0,67708.77028166455,1,0.29,0
Female,Hyderabad,71.92610484941343,8,61425.05,1,0,1,67398.86874878642,0,0.11,0
Male,Delhi,24.98627932375071,6,60538.58,1,1,0,55880.609524430125,0,0.36,0
Male,Delhi,44.365892779952745,5,81779.17,1,1,1,109434.07186005714,0,0.05,0
Male,Delhi,32.12199456386727,0,52216.4,2,1,1,50015.99667556354,0,0.03,0
Male,Hyderabad,35.0622197680597,5,51615.01,3,1,0,79010.18140807998,0,0.45,0
Male,Mumbai,22.53832649702895,9,44197.51,2,0,1,90412.07596163618,0,0.04,0
Male,Delhi,39.547526684462966,7,42015.34,1,0,0,92393.76458882212,0,0.11,0
Male,Pune,39.12065575032295,0,52487.46,1,1,0,24984.697755400302,0,0.17,0
Female,Hyderabad,53.69544099062664,9,115733.65,1,1,0,23575.358545679854,1,0.49,0
Female,Delhi,56.140406160740895,0,116720.52,1,0,1,31556.502205035365,0,0.19,0
Female,Pune,47.28002494195235,5,68535.43,1,1,0,99182.37101840728,0,0.22,0
Female,Delhi,51.35124065965775,10,79215.16,2,1,0,112852.25230855224,1,0.2,0
Female,Delhi,77.59021386028381,8,70707.26,1,0,0,77215.12734043089,0,0.2,0
Female,Bangalore,36.68243901228833,0,61017.38,2,1,1,63012.77078589951,0,0.12,0
Male,Kolkata,52.57215935522584,1,29494.32,2,1,0,62535.22732421142,0,0.21,0
Male,Delhi,47.22886608520561,9,35696.3,2,0,1,102099.601171495,0,0.01,0
Male,Chennai,70.45164294399848,10,61269.74,2,1,1,78276.54524793793,0,0.08272293577981651,0
Male,Delhi,34.95011174586518,1,8319.12,2,0,0,70679.99010735225,0,0.11,0
Female,Delhi,38.05324794069077,1,59710.3,2,0,0,114914.04621334048,0,0.15,0
Male,Delhi,32.80000170246786,0,81051.2,2,1,1,53232.62794729894,0,0.12,0
Female,Mumbai,52.979020046026974,7,53392.44,2,1,0,51961.71087873711,0,0.34,0
Male,Pune,20.918229443635703,8,42652.4,1,1,0,85740.10924995296,0,0.12,0
Male,Bangalore,60.18708512215833,4,48630.35,1,0,1,73255.28173958161,1,0.27,0
Female,Delhi,34.95885275571849,2,56537.4,3,1,0,63214.24641898978,1,0.66,1
Male,Mumbai,63.14127451523442,7,98792.5,2,1,0,10000.0,1,0.27,0
Male,Kolkata,40.60784655927674,2,53761.61,2,0,1,92266.5002963945,0,0.06,0
Female,Chennai,43.97199715557202,1,100585.72,4,1,0,60787.36772297454,1,0.6,1
Female,Bangalore,24.679591973340035,4,9190.87,2,1,0,38826.27185955735,0,0.15,0
Male,Kolkata,60.22451227785067,5,65064.96,1,1,0,70114.66165214339,0,0.31,0
Male,Kolkata,18.0,6,42406.91,3,1,1,35048.76163121927,0,0.18,0
Female,Hyderabad,77.37608730417004,7,72333.28,2,0,1,142889.184764816,0,0.09,0
Female,Delhi,72.89105350454211,0,22788.02,2,1,1,83039.45641287035,0,0.24,0
Male,Chennai,57.20432131624588,0,51034.2,1,1,1,75997.98413310667,0,0.1827229357798165,0
Female,Chennai,57.6997603287413,3,9186.73,2,1,0,105528.7961026956,0,0.42,0
Female,Kolkata,40.44153171104958,7,69326.09,1,1,0,70670.59332561254,0,0.19,0
Female,Delhi,41.5961972062994,10,94555.24,2,1,1,162164.0824987703,0,0.18,0
Male,Delhi,35.19326851501894,2,55705.65,1,0,1,71268.30660649273,0,0.02,0
Female,Chennai,39.43200559105685,10,11283.68,2,1,0,168304.26076663632,0,0.15,0
Male,Bangalore,20.02475051907735,6,65433.22,2,0,1,44281.359042838216,0,0.01,0
Female,Bangalore,36.05354722588023,5,15317.79,1,1,1,50630.18475395826,0,0.05,0
Female,Mumbai,50.12252609512973,0,54623.2,2,1,0,85422.63980687651,0,0.23,0
Female,Mumbai,64.4745463193976,6,36515.96,2,1,0,74374.42809101571,1,0.05,0
Male,Mumbai,18.0,7,47256.54,1,0,0,19412.0599726866,1,0.15,0
Female,Mumbai,30.921326212623725,10,29201.29,2,0,1,36601.24552084181,0,0.01,0
Female,Delhi,58.56710982792983,9,86868.93,1,1,0,13310.286060203114,1,0.19,0
Female,Mumbai,34.70636875197533,5,0.0,1,1,1,88087.81550343403,0,0.09,0
Male,Pune,58.56405347434652,1,63545.19,1,0,1,80094.54121176258,0,0.17,0
Male,Hyderabad,23.968287001449266,10,27010.22,1,1,0,87112.94264525865,0,0.19,0
Male,Pune,55.857695598828926,4,50020.61,1,0,1,80698.08414889092,0,0.22,0
Female,Delhi,24.879627232136755,10,46255.52,1,0,1,27996.1072477641,0,0.02,0
Female,Delhi,31.38428587218768,5,41941.97,1,0,1,60170.779562166936,0,0.03,0
Female,Delhi,36.75221957840882,6,80177.55,3,1,0,61514.32693466256,1,0.62,1
Female,Chennai,37.56837432669087,7,46510.38,2,1,0,136988.06354154804,0,0.21,0
Male,Mumbai,33.96895174265209,3,25473.06,1,0,0,63352.21906052889,0,0.25,0
Male,Mumbai,54.95340894027503,9,75903.37,2,0,1,42629.10451499273,0,0.13,0
Female,Bangalore,29.851792404318783,8,482.41,1,1,0,59552.37171029346,1,0.09,0
Female,Kolkata,40.384848058283296,2,26268.19,3,1,1,112705.2766709958,0,0.25,0
Male,Pune,43.3165834547605,3,30321.99,2,0,0,22192.18048980284,0,0.15,0
Female,Bangalore,62.98070279197572,6,74199.84,2,0,1,86332.1167186291,0,0.09,0
Female,Mumbai,47.633076943769,10,42454.22,2,1,1,72243.46842217112,0,0.01,0
Male,Delhi,36.58004173801621,2,54615.36,1,1,0,126474.47403444648,1,0.13,0
Female,Mumbai,40.06434222213186,3,47185.13,3,1,0,141591.6243846972,0,0.33,0
Male,Chennai,57.14193454474446,3,106977.17,2,1,0,54042.48874431012,0,0.19,0
Female,Mumbai,34.49514141348632,3,79896.58,2,1,0,82281.80518912581,1,0.06,0
Female,Bangalore,58.59323824828599,8,78515.39,2,0,1,72261.75026491392,0,0.24,0
Female,Hyderabad,44.90624401744775,8,49291.77,2,1,1,63306.64573405252,0,0.04,0
Female,Mumbai,39.98624527570629,4,48476.3,2,0,0,101794.52852059924,0,0.15,0
Male,Mumbai,46.51099186850215,9,72054.63,1,0,0,88155.71529658331,0,0.21,0
Female,Mumbai,46.619840197251634,0,51293.64,2,0,0,91389.26977355428,0,0.25,0
Female,Mumbai,55.033757587920775,1,0.0,2,0,0,45667.10813327691,0,0.27,0
Female,Mumbai,39.13460507773608,6,93210.98,1,1,0,69009.85247692747,0,0.11,0
Female,Mumbai,31.548092994300312,3,72631.13,1,0,1,104121.40216827646,0,0.05,0
Male,Mumbai,54.22182673222562,7,59522.89,2,0,0,103343.2656492054,1,0.22,0
Male,Mumbai,29.261416182317383,7,57454.65,2,1,1,112765.48689409932,0,0.0,0
Male,Mumbai,43.47539216337718,10,33065.27,1,1,1,72222.29475551336,0,0.02,0
Male,Mumbai,60.54958737747285,8,55140.98,1,0,0,46026.4930721208,0,0.23,0
Female,Kolkata,21.44267803633862,10,56201.45,2,1,0,83693.76861317932,0,0.03,0
Male,Hyderabad,55.3893112402178,9,20108.53,3,0,1,97129.4055444836,1,0.67,1
Male,Chennai,18.0,6,28568.77,1,0,1,99149.03285346917,0,0.02,0
Female,Chennai,52.09240732394101,1,36098.14,1,1,1,81832.64752273358,0,0.042722935779816514,0
Male,Hyderabad,46.29695205594382,5,42246.11,1,1,1,76382.6004646274,0,0.06,0
Female,Hyderabad,58.643382517232325,4,0.0,2,1,1,57433.695391626185,0,0.2,0
Male,Delhi,39.50469155648906,10,84787.52,2,1,0,53197.55479456003,0,0.42,0
Female,Bangalore,19.492334233426043,9,37513.64,2,1,1,31210.21998512034,0,0.01,0
Male,Mumbai,38.37863257687511,0,76029.13,1,1,0,111739.823243908,0,0.07,0
Male,Mumbai,53.802356551861656,9,64531.03,2,0,0,83928.54916830505,0,0.28,0
Female,Pune,25.93123396095317,4,48015.9,2,1,1,71267.58631988894,0,0.01,0
Male,Kolkata,51.29875322348831,5,36863.94,2,1,0,45729.1607951384,0,0.26,0
Female,Delhi,28.920361120051627,5,28862.12,1,1,0,88491.56035540247,0,0.19,0
Male,Delhi,35.79766985297789,10,63446.24,2,0,1,67869.47994230984,0,0.0,0
Female,Chennai,65.42044228056923,10,19246.79,1,1,1,90464.63774994656,1,0.07272293577981652,0
Male,Delhi,48.486078204805246,4,36068.58,1,1,1,70833.86030270213,0,0.03,0
Male,Chennai,53.60959239095256,6,82547.3,2,1,1,129114.68961673608,0,0.07272293577981652,0
Male,Hyderabad,90.0,4,70078.09,2,1,0,33819.75621379405,0,0.29,0
Female,Pune,72.26128935900465,0,69653.92,1,1,0,172363.58218510286,0,0.2,0
Male,Chennai,46.41448036931738,2,53834.79,1,0,1,105082.78973317608,0,0.01,0
Female,Kolkata,54.70136672151504,5,58838.96,1,1,0,94973.95480708792,1,0.33,0
Male,Pune,71.68965553014358,3,47851.58,1,1,1,60229.98552860738,0,0.22,0
Male,Pune,55.99826300321365,3,66258.13,1,0,0,145543.9892254192,0,0.22,0
Female,Mumbai,33.35001157307442,10,0.0,1,0,1,17662.798091341443,0,0.04,0
Male,Pune,30.78741162012916,1,65808.4,2,1,1,57865.86255688994,0,0.12,0
Female,Kolkata,28.403017745588457,0,57128.6,3,0,0,96453.95153791,1,0.38,0
Male,Kolkata,35.97094856716439,9,8872.9,2,1,1,108495.2525779068,0,0.03,0
Female,Chennai,62.16555811042914,8,67280.0,1,0,1,10000.0,1,0.1,0
Male,Delhi,44.43725681317719,0,96842.47,2,1,0,65633.18227532081,0,0.22,0
Female,Chennai,33.51451544657557,2,68327.26,1,0,1,78048.73567991219,1,0.05,0
Male,Kolkata,58.47138585171961,9,59684.88,2,1,0,170444.7398679552,0,0.15,0
Female,Chennai,25.22824005647607,8,57434.04,2,1,1,143962.45788136232,0,0.01,0
Female,Delhi,41.2611214541735,10,38456.19,2,1,1,69949.17794048498,0,0.01,0
Male,Delhi,72.40526267148825,4,8585.74,1,1,1,36322.33171273354,0,0.22,0
Male,Delhi,51.809090023940456,3,64633.7,2,1,0,122048.70922635029,0,0.21,0
Female,Chennai,26.22275361905244,0,6984.09,2,1,0,104164.68583048362,0,0.2,0
Female,Hyderabad,49.8338054792434,6,39291.57,1,0,1,98987.74446149684,0,0.03,0
Female,Kolkata,72.77199576381327,0,53573.35,2,1,1,77051.85363079821,0,0.1,0
Male,Delhi,33.224806071229644,3,48280.0,2,1,0,46116.839763690616,0,0.27,0
Female,Mumbai,66.77451418996225,3,27260.16,1,1,1,111687.39953228305,0,0.23,0
Female,Delhi,35.43325821287615,7,51249.85,2,1,0,130586.47486254256,0,0.21,0
Male,Bangalore,52.19996925500212,10,70121.52,1,0,1,87535.8241863275,0,0.13,0
Male,Chennai,54.26413264814085,6,46358.99,1,1,0,168776.00732541946,0,0.1,0
Male,Pune,40.22719268508335,9,71890.66,1,1,0,130442.23418926736,0,0.14,0
Male,Chennai,36.27850700186508,1,53283.72,1,0,0,24791.59136305951,0,0.13,0
Male,Mumbai,42.185844115404734,5,39663.7,1,1,1,10000.0,0,0.01,0
Male,Delhi,36.98742987978347,1,3740.41,1,1,1,109687.37179962089,0,0.04,0
Male,Mumbai,37.19437829746305,7,16968.18,1,1,1,44693.31445578753,0,0.01,0
Female,Hyderabad,34.75662866835752,10,53166.78,2,0,0,55931.56250320596,0,0.11,0
Female,Mumbai,18.0,10,17744.18,1,0,1,118179.68845039076,0,0.04,0
